nim,kode,sks,harga,grup,nilai,semester,th_ajaran
01130012,FI2013,3,3,B,A-,GASAL,2014/2015
01130049,FI2013,3,3,B,B-,GASAL,2014/2015
01130028,FI2013,3,3,B,A,GASAL,2014/2015
01130027,FI2013,3,3,B,B+,GASAL,2014/2015
01130007,FI2013,3,3,B,A-,GASAL,2014/2015
01130025,FI2013,3,3,B,B,GASAL,2014/2015
01130039,FI2013,3,3,B,B-,GASAL,2014/2015
01130057,FI2013,3,3,B,B,GASAL,2014/2015
01130004,FI2022,2,2,B,B+,GASAL,2014/2015
01130006,FI2022,2,2,B,B+,GASAL,2014/2015
01130006,FI2013,3,3,B,A-,GASAL,2014/2015
01130008,FI2022,2,2,B,B,GASAL,2014/2015
01130010,FI2022,2,2,B,B+,GASAL,2014/2015
01130012,FI2022,2,2,B,B+,GASAL,2014/2015
01130014,FI2022,2,2,B,A,GASAL,2014/2015
01130016,FI2022,2,2,B,A,GASAL,2014/2015
01130019,FI2022,2,2,B,A-,GASAL,2014/2015
01130023,FI2022,2,2,B,B,GASAL,2014/2015
01130025,FI2022,2,2,B,B+,GASAL,2014/2015
01130036,FI2013,3,3,B,C+,GASAL,2014/2015
01130027,FI2022,2,2,B,B+,GASAL,2014/2015
01130003,FI2013,3,3,B,B-,GASAL,2014/2015
01130031,FI2022,2,2,B,A,GASAL,2014/2015
01130033,FI2022,2,2,B,A,GASAL,2014/2015
01130003,FI6083,3,3,A,A-,GASAL,2014/2015
01130037,FI2022,2,2,B,A-,GASAL,2014/2015
01130030,FI2013,3,3,B,B-,GASAL,2014/2015
01130039,FI2022,2,2,B,B-,GASAL,2014/2015
01130030,FI6083,3,3,A,A-,GASAL,2014/2015
01130041,FI2022,2,2,B,B,GASAL,2014/2015
01130043,FI2022,2,2,B,B+,GASAL,2014/2015
01130045,FI2022,2,2,B,C+,GASAL,2014/2015
01130047,FI2022,2,2,B,B+,GASAL,2014/2015
01130050,FI2022,2,2,B,B-,GASAL,2014/2015
01130052,FI2022,2,2,B,B+,GASAL,2014/2015
01130054,FI2022,2,2,B,B,GASAL,2014/2015
01130056,FI2022,2,2,B,B+,GASAL,2014/2015
01130059,FI2022,2,2,B,B+,GASAL,2014/2015
01120044,FI2093,3,3,A,E,GASAL,2014/2015
01110009,FI2053,3,3,B,E,GASAL,2014/2015
01110006,FI6063,3,3,A,A-,GASAL,2014/2015
01110003,FI6223,3,3,A,B,GASAL,2014/2015
01092254,FI1013,3,3,A,A,GASAL,2014/2015
01092229,FI4043,3,3,A,B,GASAL,2014/2015
01092263,FI4043,3,3,A,B-,GASAL,2014/2015
01110003,FI5122,2,2,A,C+,GASAL,2014/2015
01110012,FI6223,3,3,A,E,GASAL,2014/2015
01130022,FI2013,3,3,B,B+,GASAL,2014/2015
01130022,FI1052,2,2,A,E,GASAL,2014/2015
01110002,FI6153,3,3,A,A,GASAL,2014/2015
01120035,FI1053,3,3,A,B-,GASAL,2014/2015
01120006,FI6083,3,3,A,A,GASAL,2014/2015
01120017,FI6083,3,3,A,A,GASAL,2014/2015
01120042,FI6083,3,3,A,A,GASAL,2014/2015
01110023,FI6063,3,3,A,E,GASAL,2014/2015
01130029,FI6253,3,3,A,C,GASAL,2014/2015
01110041,FI6223,3,3,A,B+,GASAL,2014/2015
01130018,FI2013,3,3,B,D,GASAL,2014/2015
01130034,FI1052,2,2,A,D,GASAL,2014/2015
01130034,FI2013,3,3,B,D,GASAL,2014/2015
01130018,FI1062,2,2,B,E,GASAL,2014/2015
01130018,FI6083,3,3,A,A-,GASAL,2014/2015
01062103,FI5136,6,6,A,T,GASAL,2014/2015
01110018,FI6083,3,3,A,B-,GASAL,2014/2015
01092253,FI4043,3,3,A,B,GASAL,2014/2015
01110006,FI6153,3,3,A,A-,GASAL,2014/2015
01092263,FI6223,3,3,A,E,GASAL,2014/2015
01130024,FI2013,3,3,B,C+,GASAL,2014/2015
01052012,TH0010,0,0,A,T,GASAL,2014/2015
01110031,TH0001,0,0,A,T,GASAL,2014/2015
01130058,FI2013,3,3,B,D,GASAL,2014/2015
01082206,FI5136,6,6,A,T,GASAL,2014/2015
01082182,TH0001,0,0,A,T,GASAL,2014/2015
01092231,BR0001,0,0,A,T,GASAL,2014/2015
01092227,BR0001,0,0,A,T,GASAL,2014/2015
01092218,BR0001,0,0,A,T,GASAL,2014/2015
01092217,BR0001,0,0,A,T,GASAL,2014/2015
01092241,BR0001,0,0,A,T,GASAL,2014/2015
01092243,BR0001,0,0,A,T,GASAL,2014/2015
01092243,BR0001,0,0,A,T,GASAL,2014/2015
01092249,BR0001,0,0,A,T,GASAL,2014/2015
01092245,BR0001,0,0,A,T,GASAL,2014/2015
01092269,BR0001,0,0,A,T,GASAL,2014/2015
01092216,BR0001,0,0,A,T,GASAL,2014/2015
01092255,BR0001,0,0,A,T,GASAL,2014/2015
01092250,BR0001,0,0,A,T,GASAL,2014/2015
01092228,BR0001,0,0,A,T,GASAL,2014/2015
01092213,BR0001,0,0,A,T,GASAL,2014/2015
01082203,BR0001,0,0,A,T,GASAL,2014/2015
01082198,BR0001,0,0,A,T,GASAL,2014/2015
01082171,BR0001,0,0,A,T,GASAL,2014/2015
01082168,BR0001,0,0,A,T,GASAL,2014/2015
01082161,BR0001,0,0,A,T,GASAL,2014/2015
01082164,BR0001,0,0,A,T,GASAL,2014/2015
01082197,BR0001,0,0,A,T,GASAL,2014/2015
01082175,BR0001,0,0,A,T,GASAL,2014/2015
01082200,BR0001,0,0,A,T,GASAL,2014/2015
01082211,BR0001,0,0,A,T,GASAL,2014/2015
01082186,BR0001,0,0,A,T,GASAL,2014/2015
01072110,BR0001,0,0,A,T,GASAL,2014/2015
01082201,BR0001,0,0,A,T,GASAL,2014/2015
01062068,BR0001,0,0,A,T,GASAL,2014/2015
01082174,BR0001,0,0,A,T,GASAL,2014/2015
01120018,FI1053,3,3,A,B+,GASAL,2014/2015
01120018,FI3113,3,3,A,B,GASAL,2014/2015
01120018,FI2053,3,3,A,A-,GASAL,2014/2015
01120018,FI2033,3,3,B,D,GASAL,2014/2015
01120018,FI6253,3,3,A,B,GASAL,2014/2015
01092219,FI5096,6,6,A,T,GASAL,2014/2015
01092220,TH0001,0,0,A,T,GASAL,2014/2015
